reserva_id,huesped,pais_residencia_declarado,documento_tipo,documento_en_legajo,canal,check_in,check_out,noches,tarifa_noche_ars,total_alojamiento_ars,desayuno_incluido,consumos_extra_ars,medio_pago,comprobante_clase,estado,motivo,neto_ars,iva_en_juego_ars
R-1733,N. Garcia,AR,DNI,si,Booking.com,2026-07-19,2026-07-20,1,105200,105200,si,22000,tarjeta,B,no_elegible,Huésped residente en Argentina,86942,0
R-1734,G. Ferrari,AR,DNI,si,Booking.com,2026-08-23,2026-08-27,4,93900,375600,si,15200,efectivo_ars,B,no_elegible,Huésped residente en Argentina,310413,0
R-1735,B. Lindqvist,AR,DNI,si,Telefono/WhatsApp,2026-07-20,2026-07-23,3,101800,305400,si,9800,transferencia_local,B,no_elegible,Huésped residente en Argentina,252397,0
R-1736,N. Garcia,FR,Pasaporte,si,Expedia,2026-08-05,2026-08-09,4,105500,422000,si,0,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",348760,0
R-1737,T. Nakamura,CO,Pasaporte,no,Walk-in,2026-07-10,2026-07-12,2,116300,232600,si,0,tarjeta,T,riesgo_legajo,Tarjeta AMEX emitida en Colombia (BIN 521212),192231,40369
R-1738,M. Silva,AR,DNI,si,Telefono/WhatsApp,2026-08-22,2026-08-25,3,107600,322800,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,266777,0
R-1739,R. Muller,AR,DNI,si,Booking.com,2026-08-25,2026-08-27,2,90600,181200,si,9800,efectivo_ars,B,no_elegible,Huésped residente en Argentina,149752,0
R-1741,N. Garcia,AR,DNI,si,Telefono/WhatsApp,2026-07-20,2026-07-24,4,87700,350800,si,0,transferencia_local,B,no_elegible,Huésped residente en Argentina,289917,0
R-1742,V. Romero,US,Pasaporte,si,Telefono/WhatsApp,2026-07-28,2026-07-30,2,103700,207400,si,22000,tarjeta,T,correcto,Tarjeta VISA emitida en Estados Unidos (BIN 414720),171405,35995
R-1743,N. Garcia,AR,DNI,si,Despegar,2026-06-11,2026-06-12,1,85400,85400,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,70579,0
R-1744,B. Lindqvist,AR,DNI,si,Booking.com,2026-07-21,2026-07-25,4,102500,410000,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,338843,0
R-1745,D. Oliveira,BR,Pasaporte,no,Expedia,2026-08-21,2026-08-24,3,96600,289800,si,9800,tarjeta,T,riesgo_legajo,Tarjeta AMEX emitida en Brasil (BIN 516292),239504,50296
R-1746,K. Novak,MX,Pasaporte,no,Walk-in,2026-07-02,2026-07-07,5,100400,502000,si,4500,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",414876,0
R-1747,L. Fernandez,ES,Pasaporte,si,Directo web,2026-07-11,2026-07-14,3,99100,297300,si,0,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",245702,0
R-1748,B. Lindqvist,US,Pasaporte,si,Booking.com,2026-08-09,2026-08-11,2,113300,226600,si,22000,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en Estados Unidos (BIN 542418),187273,39327
R-1749,H. Weber,AR,DNI,si,Booking.com,2026-07-23,2026-07-25,2,90900,181800,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,150248,0
R-1750,J. Pereira,AR,DNI,si,Directo web,2026-08-16,2026-08-18,2,104400,208800,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,172562,0
R-1751,G. Ferrari,BR,Pasaporte,si,Directo web,2026-07-16,2026-07-20,4,86100,344400,si,9800,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",284628,0
R-1752,G. Ferrari,AR,DNI,si,Expedia,2026-06-16,2026-06-23,7,92600,648200,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,535702,0
R-1753,F. Almeida,AR,DNI,si,Directo web,2026-08-22,2026-08-23,1,106500,106500,si,22000,tarjeta,B,no_elegible,Huésped residente en Argentina,88017,0
R-1754,C. Rossi,AR,DNI,si,Booking.com,2026-09-04,2026-09-06,2,106000,212000,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,175207,0
R-1755,D. Oliveira,AR,DNI,si,Walk-in,2026-07-10,2026-07-17,7,106800,747600,si,22000,tarjeta,B,no_elegible,Huésped residente en Argentina,617851,0
R-1756,F. Almeida,AR,DNI,si,Telefono/WhatsApp,2026-08-31,2026-09-03,3,84700,254100,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,210000,0
R-1757,C. Rossi,AR,DNI,si,Booking.com,2026-07-21,2026-07-24,3,104700,314100,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,259587,0
R-1758,I. Petrov,AR,DNI,si,Booking.com,2026-08-15,2026-08-17,2,110700,221400,si,15200,tarjeta,B,no_elegible,Huésped residente en Argentina,182975,0
R-1759,C. Rossi,UY,Pasaporte,si,Booking.com,2026-08-23,2026-08-25,2,100600,201200,si,0,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",166281,0
R-1760,C. Rossi,AR,DNI,si,Booking.com,2026-07-23,2026-07-24,1,107100,107100,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,88512,0
R-1761,G. Ferrari,US,Pasaporte,no,Walk-in,2026-07-10,2026-07-17,7,114000,798000,si,0,tarjeta,B,fuga,Tarjeta MASTERCARD emitida en Estados Unidos (BIN 379141),659504,138496
R-1762,T. Nakamura,DE,Pasaporte,no,Booking.com,2026-08-23,2026-08-26,3,111600,334800,si,4500,tarjeta,B,fuga,Tarjeta AMEX emitida en Alemania (BIN 545612),276694,58106
R-1763,C. Rossi,AR,DNI,si,Booking.com,2026-07-07,2026-07-10,3,96700,290100,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,239752,0
R-1764,J. Pereira,ES,Pasaporte,si,Booking.com,2026-08-09,2026-08-12,3,94600,283800,si,15200,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",234545,0
R-1765,M. Silva,AR,DNI,si,Booking.com,2026-06-20,2026-06-23,3,99300,297900,si,22000,tarjeta,B,no_elegible,Huésped residente en Argentina,246198,0
R-1766,R. Muller,AR,DNI,si,Telefono/WhatsApp,2026-07-21,2026-07-25,4,97700,390800,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,322975,0
R-1767,D. Oliveira,US,Pasaporte,si,Telefono/WhatsApp,2026-08-14,2026-08-21,7,116700,816900,si,0,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en Estados Unidos (BIN 542418),675124,141776
R-1768,E. Blanco,US,Pasaporte,no,Despegar,2026-08-30,2026-09-01,2,96700,193400,si,22000,tarjeta,B,fuga,Tarjeta AMEX emitida en Estados Unidos (BIN 379141),159835,33565
R-1769,P. Dubois,BR,Pasaporte,si,Telefono/WhatsApp,2026-09-07,2026-09-08,1,106500,106500,si,0,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",88017,0
R-1770,M. Silva,BR,Pasaporte,si,Telefono/WhatsApp,2026-07-11,2026-07-13,2,103500,207000,si,15200,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",171074,0
R-1771,R. Muller,AR,DNI,si,Booking.com,2026-09-02,2026-09-03,1,105000,105000,si,22000,tarjeta,A,no_elegible,Huésped residente en Argentina,86777,0
R-1772,L. Fernandez,AR,DNI,si,Despegar,2026-06-25,2026-06-27,2,89100,178200,si,4500,tarjeta,B,no_elegible,Huésped residente en Argentina,147273,0
R-1773,J. Pereira,MX,Pasaporte,no,Directo web,2026-06-26,2026-06-28,2,102100,204200,si,0,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",168760,0
R-1774,V. Romero,BR,Pasaporte,si,Booking.com,2026-07-08,2026-07-12,4,99100,396400,si,22000,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",327603,0
R-1775,B. Lindqvist,AR,DNI,si,Despegar,2026-07-10,2026-07-15,5,115900,579500,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,478926,0
R-1776,P. Dubois,AR,DNI,si,Booking.com,2026-07-05,2026-07-10,5,102000,510000,si,9800,tarjeta,A,no_elegible,Huésped residente en Argentina,421488,0
R-1777,N. Garcia,BR,Pasaporte,no,Expedia,2026-08-15,2026-08-17,2,111100,222200,si,0,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",183636,0
R-1778,N. Garcia,AR,DNI,si,Booking.com,2026-06-18,2026-06-25,7,95400,667800,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,551901,0
R-1779,I. Petrov,CL,Pasaporte,no,Directo web,2026-07-04,2026-07-05,1,102700,102700,si,0,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",84876,0
R-1780,R. Muller,FR,Pasaporte,no,Booking.com,2026-08-23,2026-08-24,1,108700,108700,si,22000,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",89835,0
R-1781,R. Muller,MX,Pasaporte,si,Directo web,2026-06-16,2026-06-19,3,87800,263400,si,0,tarjeta,T,correcto,Tarjeta VISA emitida en México (BIN 547034),217686,45714
R-1782,D. Oliveira,AR,DNI,si,Booking.com,2026-07-08,2026-07-10,2,93700,187400,si,22000,tarjeta,B,no_elegible,Huésped residente en Argentina,154876,0
R-1783,M. Silva,BR,Pasaporte,si,Directo web,2026-07-18,2026-07-22,4,108500,434000,si,4500,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en Brasil (BIN 552031),358678,75322
R-1784,G. Ferrari,UY,Pasaporte,no,Booking.com,2026-08-31,2026-09-02,2,87000,174000,si,0,efectivo_ars,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo ars)",143802,0
R-1785,V. Romero,US,Pasaporte,si,Telefono/WhatsApp,2026-07-09,2026-07-13,4,94300,377200,si,9800,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en Estados Unidos (BIN 379141),311736,65464
R-1786,I. Petrov,US,Pasaporte,si,Booking.com,2026-08-28,2026-08-29,1,94200,94200,si,22000,transferencia_exterior,T,correcto,Transferencia desde banco del exterior,77851,16349
R-1787,G. Ferrari,BR,Pasaporte,si,Directo web,2026-09-04,2026-09-06,2,105800,211600,si,0,tarjeta,T,correcto,Tarjeta VISA emitida en Brasil (BIN 552031),174876,36724
R-1788,C. Rossi,AR,DNI,si,Despegar,2026-08-28,2026-08-29,1,111100,111100,si,22000,transferencia_local,B,no_elegible,Huésped residente en Argentina,91818,0
R-1789,N. Garcia,AR,DNI,si,Directo web,2026-06-24,2026-06-27,3,95600,286800,si,22000,transferencia_local,B,no_elegible,Huésped residente en Argentina,237025,0
R-1790,S. Johnson,AR,DNI,si,Telefono/WhatsApp,2026-06-13,2026-06-15,2,110100,220200,si,9800,tarjeta,B,no_elegible,Huésped residente en Argentina,181983,0
R-1791,I. Petrov,UY,Pasaporte,no,Telefono/WhatsApp,2026-09-07,2026-09-10,3,91600,274800,si,0,tarjeta,B,fuga,Tarjeta VISA emitida en Uruguay (BIN 471589),227107,47693
R-1792,V. Romero,AR,DNI,si,Booking.com,2026-06-13,2026-06-16,3,111100,333300,si,4500,transferencia_local,B,no_elegible,Huésped residente en Argentina,275455,0
R-1793,K. Novak,CL,Pasaporte,si,Directo web,2026-07-29,2026-08-01,3,100500,301500,si,9800,tarjeta,T,correcto,Tarjeta VISA emitida en Chile (BIN 530312),249174,52326
R-1794,C. Rossi,US,Pasaporte,no,Walk-in,2026-08-23,2026-08-28,5,115400,577000,si,0,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",476860,0
R-1795,F. Almeida,AR,DNI,si,Directo web,2026-07-27,2026-07-28,1,84900,84900,si,4500,efectivo_ars,B,no_elegible,Huésped residente en Argentina,70165,0
R-1796,G. Ferrari,AR,DNI,si,Telefono/WhatsApp,2026-08-28,2026-09-04,7,93900,657300,si,0,tarjeta,B,no_elegible,Huésped residente en Argentina,543223,0
R-1797,K. Novak,AR,DNI,si,Booking.com,2026-07-14,2026-07-15,1,83800,83800,si,0,efectivo_ars,B,no_elegible,Huésped residente en Argentina,69256,0
R-1798,C. Rossi,BR,Pasaporte,si,Booking.com,2026-08-28,2026-08-29,1,111000,111000,si,0,transferencia_exterior,T,correcto,Transferencia desde banco del exterior,91736,19264
R-1799,G. Ferrari,ES,Pasaporte,no,Booking.com,2026-09-01,2026-09-02,1,91600,91600,si,0,tarjeta,B,no_elegible,"No residente, pero pagó con tarjeta emitida en Argentina (BIN local): el medio de pago no habilita la exención",75702,0
R-1800,C. Rossi,AR,DNI,si,Telefono/WhatsApp,2026-06-11,2026-06-12,1,96300,96300,si,9800,transferencia_local,B,no_elegible,Huésped residente en Argentina,79587,0
R-1801,V. Romero,MX,Pasaporte,no,Booking.com,2026-06-26,2026-06-30,4,103300,413200,si,0,tarjeta,B,fuga,Tarjeta VISA emitida en México (BIN 491667),341488,71712
R-1802,G. Ferrari,ES,Pasaporte,si,Telefono/WhatsApp,2026-09-07,2026-09-09,2,101000,202000,si,4500,efectivo_usd,B,no_elegible,"No residente, pero pagó por un medio no habilitante (efectivo usd)",166942,0
R-1803,T. Nakamura,CO,Pasaporte,si,Booking.com,2026-07-25,2026-07-30,5,113100,565500,si,0,tarjeta,T,correcto,Tarjeta MASTERCARD emitida en Colombia (BIN 521212),467355,98145
